feature,mean_importance
REGION_RATING_CLIENT,9.195975547000579e-05
PREV_CCB_AMT_PAYMENT_CURRENT_MEAN_MEAN,9.309588942278957e-05
AMT_GOODS_PRICE,0.00013844872106998362
ORGANIZATION_TYPE,0.00015291205495560067
CLOSED_BB_MONTHS_BALANCE_max_max,0.00016901018122348344
DAYS_ID_PUBLISH,0.00019808938732324144
REGION_POPULATION_RELATIVE,0.00020236406351417102
DEBT_TO_INCOME_RATIO,0.00021181801149536828
NAME_CONTRACT_TYPE,0.0002137344238988037
PREV_RATE_DOWN_PAYMENT_MAX,0.00024153340480614904
PREV_INST_DAYS_INSTALMENT_MEAN_MEAN,0.0002652275269761528
CODE_GENDER,0.0002782052192473961
ACTIVE_DAYS_CREDIT_ENDDATE_mean,0.00028470585143240966
PREV_DAYS_DECISION_MEAN,0.0003946058054006718
DAYS_EMPLOYED,0.0005004952378970584
POS_MONTHS_BALANCE_MIN,0.0005126290518112197
